province,city,district,jnt_province,jnt_city,jnt_city_code,jnt_district,jnt_area_code
ACEH,KAB. BIREUEN,JEUMPA,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,JEUMPA-BRW,BRW008
ACEH,KAB. BIREUEN,PEUSANGAN,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,PEUSANGAN,BRW012
ACEH,KAB. BIREUEN,MAKMUR,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,MAKMUR,BRW015
ACEH,KAB. BIREUEN,GANDAPURA,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,GANDA PURA,BRW016
ACEH,KAB. BIREUEN,PANDRAH,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,PANDRAH,BRW003
ACEH,KAB. BIREUEN,JULI,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,JULI,BRW007
ACEH,KAB. BIREUEN,JANGKA,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,JANGKA,BRW011
ACEH,KAB. BIREUEN,SIMPANG MAMPLAM,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,SIMPANG MAMPLAM,BRW002
ACEH,KAB. BIREUEN,PEULIMBANG,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,PLIMBANG,BRW005
ACEH,KAB. BIREUEN,KOTA JUANG,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,KOTA JUANG,BRW009
ACEH,KAB. BIREUEN,KUALA,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,KUALA-BRW,BRW010
ACEH,KAB. BIREUEN,PEUSANGAN SIBLAH KRUENG,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,PEUSANGAN SIBLAH KRUENG,BRW014
ACEH,KAB. BIREUEN,PEUSANGAN SELATAN,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,PEUSANGAN SELATAN,BRW013
ACEH,KAB. BIREUEN,KUTA BLANG,NANGGROE ACEH DARUSSALAM,BIREUEN,BRW,KUTA BLANG,BRW017
ACEH,KAB. GAYO LUES,BLANGKEJEREN,NANGGROE ACEH DARUSSALAM,GAYO LUES,BLK,BLANG KEJEREN,BLK001
ACEH,KAB. GAYO LUES,KUTAPANJANG,NANGGROE ACEH DARUSSALAM,GAYO LUES,BLK,KUTA PANJANG,BLK004
ACEH,KAB. GAYO LUES,RIKIT GAIB,NANGGROE ACEH DARUSSALAM,GAYO LUES,BLK,RIKIT GAIB,BLK008
ACEH,KAB. GAYO LUES,TERANGUN,NANGGROE ACEH DARUSSALAM,GAYO LUES,BLK,TERANGUN,BLK009
ACEH,KAB. GAYO LUES,PINING,NANGGROE ACEH DARUSSALAM,GAYO LUES,BLK,PINING,BLK006
ACEH,KAB. GAYO LUES,BLANGPEGAYON,NANGGROE ACEH DARUSSALAM,GAYO LUES,BLK,BLANG PEGAYON,BLK002
ACEH,KAB. GAYO LUES,PUTERI BETUNG,NANGGROE ACEH DARUSSALAM,GAYO LUES,BLK,PUTRI BETUNG,BLK007
ACEH,KAB. GAYO LUES,DABUN GELANG,NANGGROE ACEH DARUSSALAM,GAYO LUES,BLK,DABUN GELANG,BLK003
ACEH,KAB. GAYO LUES,BLANGJERANGO,NANGGROE ACEH DARUSSALAM,GAYO LUES,BLK,BLANG JERANGO,BLK011
ACEH,KAB. GAYO LUES,TERIPE JAYA,NANGGROE ACEH DARUSSALAM,GAYO LUES,BLK,TERIPE JAYA,BLK010
ACEH,KAB. GAYO LUES,PANTAN CUACA,NANGGROE ACEH DARUSSALAM,GAYO LUES,BLK,PANTAN CUACA,BLK005
ACEH,KAB. NAGAN RAYA,KUALA,NANGGROE ACEH DARUSSALAM,NAGAN RAYA,SBS,KUALA-SBS,SBS003
ACEH,KAB. NAGAN RAYA,SEUNAGAN,NANGGROE ACEH DARUSSALAM,NAGAN RAYA,SBS,SEUNAGAN,SBS005
ACEH,KAB. NAGAN RAYA,SEUNAGAN TIMUR,NANGGROE ACEH DARUSSALAM,NAGAN RAYA,SBS,SEUNAGAN TIMUR,SBS006
ACEH,KAB. NAGAN RAYA,BEUTONG,NANGGROE ACEH DARUSSALAM,NAGAN RAYA,SBS,BEUTONG,SBS001
ACEH,KAB. NAGAN RAYA,DARUL MAKMUR,NANGGROE ACEH DARUSSALAM,NAGAN RAYA,SBS,DARUL MAKMUR,SBS002
ACEH,KAB. NAGAN RAYA,SUKA MAKMUE,NANGGROE ACEH DARUSSALAM,NAGAN RAYA,SBS,SUKA MAKMUE,SBS007
ACEH,KAB. NAGAN RAYA,KUALA PESISIR,NANGGROE ACEH DARUSSALAM,NAGAN RAYA,SBS,KUALA PESISIR,SBS004
ACEH,KAB. NAGAN RAYA,TADU RAYA,NANGGROE ACEH DARUSSALAM,NAGAN RAYA,SBS,TADU RAYA,SBS008
ACEH,KAB. NAGAN RAYA,TRIPA MAKMUR,NANGGROE ACEH DARUSSALAM,NAGAN RAYA,SBS,TRIPA MAKMUR,SBS011
ACEH,KAB. NAGAN RAYA,BEUTONG ATEUH BANGGALANG,NANGGROE ACEH DARUSSALAM,NAGAN RAYA,SBS,BEUTONG ATEUH BANGGALANG,SBS009
ACEH,KAB. PIDIE,BATEE,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,BATEE,SGL003
ACEH,KAB. PIDIE,DELIMA,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,DELIMA,SGL007
ACEH,KAB. PIDIE,GEUMPANG,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,GEUMPANG,SGL013
ACEH,KAB. PIDIE,GEULUMPANG TIGA,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,GLUMPANG TIGA,SGL022
ACEH,KAB. PIDIE,INDRA JAYA,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,INDRAJAYA,SGL014
ACEH,KAB. PIDIE,KEMBANG TANJONG,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,KEMBANG TANJONG,SGL023
ACEH,KAB. PIDIE,KOTA SIGLI,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,SIGLI,SGL001
ACEH,KAB. PIDIE,MILA,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,MILA,SGL008
ACEH,KAB. PIDIE,MUARA TIGA,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,MUARA TIGA,SGL005
ACEH,KAB. PIDIE,MUTIARA,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,MUTIARA,SGL016
ACEH,KAB. PIDIE,PADANG TIJI,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,PADANG TIJI,SGL006
ACEH,KAB. PIDIE,PEUKAN BARO,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,PEUKAN BARO,SGL015
ACEH,KAB. PIDIE,PIDIE,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,PIDIE,SGL002
ACEH,KAB. PIDIE,SAKTI,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,SAKTI,SGL009
ACEH,KAB. PIDIE,SIMPANG TIGA,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,SIMPANG TIGA-SGL,SGL019
ACEH,KAB. PIDIE,TANGSE,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,TANGSE,SGL012
ACEH,KAB. PIDIE,TIRO/TRUSEB,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,TIRO,SGL018
ACEH,KAB. PIDIE,KEUMALA,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,KEUMALA,SGL010
ACEH,KAB. PIDIE,MUTIARA TIMUR,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,MUTIARA TIMUR,SGL017
ACEH,KAB. PIDIE,GRONG-GRONG,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,GRONG GRONG,SGL004
ACEH,KAB. PIDIE,MANE,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,MANE,SGL020
ACEH,KAB. PIDIE,GLUMPANG BARO,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,GLUMPANG BARO,SGL021
ACEH,KAB. PIDIE,TITEUE,NANGGROE ACEH DARUSSALAM,SIGLI,SGL,TITUE,SGL011
ACEH,KAB. PIDIE JAYA,MEUREUDU,NANGGROE ACEH DARUSSALAM,MEUREUDU,MRD,MEUREUDU,MRD001
ACEH,KAB. PIDIE JAYA,ULIM,NANGGROE ACEH DARUSSALAM,MEUREUDU,MRD,ULIM,MRD007
ACEH,KAB. PIDIE JAYA,JANGKA BUAYA,NANGGROE ACEH DARUSSALAM,MEUREUDU,MRD,JANGKA BUYA,MRD006
ACEH,KAB. PIDIE JAYA,BANDAR DUA,NANGGROE ACEH DARUSSALAM,MEUREUDU,MRD,BANDAR DUA,MRD008
ACEH,KAB. PIDIE JAYA,MEURAH DUA,NANGGROE ACEH DARUSSALAM,MEUREUDU,MRD,MEURAH DUA,MRD002
ACEH,KAB. PIDIE JAYA,BANDAR BARU,NANGGROE ACEH DARUSSALAM,MEUREUDU,MRD,BANDAR BARU,MRD003
ACEH,KAB. PIDIE JAYA,PANTERAJA,NANGGROE ACEH DARUSSALAM,MEUREUDU,MRD,PANTE RAJA,MRD004
ACEH,KAB. PIDIE JAYA,TRIENGGADENG,NANGGROE ACEH DARUSSALAM,MEUREUDU,MRD,TRIENGGADENG,MRD005
ACEH,KAB. SIMEULUE,SIMEULUE TENGAH,NANGGROE ACEH DARUSSALAM,SINABANG,SNB,SIMEULUE TENGAH,SNB004
ACEH,KAB. SIMEULUE,SALANG,NANGGROE ACEH DARUSSALAM,SINABANG,SNB,SALANG,SNB002
ACEH,KAB. SIMEULUE,TEUPAH BARAT,NANGGROE ACEH DARUSSALAM,SINABANG,SNB,TEUPAH BARAT,SNB007
ACEH,KAB. SIMEULUE,SIMEULUE TIMUR,NANGGROE ACEH DARUSSALAM,SINABANG,SNB,SIMEULUE TIMUR,SNB005
ACEH,KAB. SIMEULUE,TELUK DALAM,NANGGROE ACEH DARUSSALAM,SINABANG,SNB,TELUK DALAM-SNB,SNB006
ACEH,KAB. SIMEULUE,SIMEULUE BARAT,NANGGROE ACEH DARUSSALAM,SINABANG,SNB,SIMEULUE BARAT,SNB003
ACEH,KAB. SIMEULUE,TEUPAH SELATAN,NANGGROE ACEH DARUSSALAM,SINABANG,SNB,TEUPAH SELATAN,SNB008
ACEH,KAB. SIMEULUE,ALAPAN,NANGGROE ACEH DARUSSALAM,SINABANG,SNB,ALAPAN,SNB001
ACEH,KAB. SIMEULUE,TEUPAH TENGAH,NANGGROE ACEH DARUSSALAM,SINABANG,SNB,TEUPAH TENGAH,SNB010
ACEH,KAB. SIMEULUE,SIMEULUE CUT,NANGGROE ACEH DARUSSALAM,SINABANG,SNB,SIMEULUE CUT,SNB009
ACEH,KOTA BANDA ACEH,BAITURRAHMAN,NANGGROE ACEH DARUSSALAM,BANDA ACEH,BTJ,BAITURRAHMAN,BTJ004
ACEH,KOTA BANDA ACEH,KUTA ALAM,NANGGROE ACEH DARUSSALAM,BANDA ACEH,BTJ,KUTA ALAM,BTJ006
ACEH,KOTA BANDA ACEH,MEURAXA,NANGGROE ACEH DARUSSALAM,BANDA ACEH,BTJ,MEURAKSA,BTJ001
ACEH,KOTA BANDA ACEH,SYIAH KUALA,NANGGROE ACEH DARUSSALAM,BANDA ACEH,BTJ,SYIAH KUALA,BTJ008
ACEH,KOTA BANDA ACEH,LUENG BATA,NANGGROE ACEH DARUSSALAM,BANDA ACEH,BTJ,LUENG BATA,BTJ005
ACEH,KOTA BANDA ACEH,KUTA RAJA,NANGGROE ACEH DARUSSALAM,BANDA ACEH,BTJ,KUTA RAJA,BTJ007
ACEH,KOTA BANDA ACEH,BANDA RAYA,NANGGROE ACEH DARUSSALAM,BANDA ACEH,BTJ,BANDA RAYA,BTJ003
ACEH,KOTA BANDA ACEH,JAYA BARU,NANGGROE ACEH DARUSSALAM,BANDA ACEH,BTJ,JAYA BARU,BTJ002
ACEH,KOTA BANDA ACEH,ULEE KARENG,NANGGROE ACEH DARUSSALAM,BANDA ACEH,BTJ,ULEE KARENG,BTJ009
ACEH,KOTA LANGSA,LANGSA TIMUR,NANGGROE ACEH DARUSSALAM,LANGSA,LNX,LANGSA TIMUR,LNX005
ACEH,KOTA LANGSA,LANGSA BARAT,NANGGROE ACEH DARUSSALAM,LANGSA,LNX,LANGSA BARAT,LNX001
ACEH,KOTA LANGSA,LANGSA KOTA,NANGGROE ACEH DARUSSALAM,LANGSA,LNX,LANGSA KOTA,LNX002
ACEH,KOTA LANGSA,LANGSA LAMA,NANGGROE ACEH DARUSSALAM,LANGSA,LNX,LANGSA LAMA,LNX003
ACEH,KOTA LANGSA,LANGSA BARO,NANGGROE ACEH DARUSSALAM,LANGSA,LNX,LANGSA BARO,LNX004
ACEH,KOTA LHOKSEUMAWE,MUARA DUA,NANGGROE ACEH DARUSSALAM,LHOKSEUMAWE,LSW,MUARA DUA,LSW002
ACEH,KOTA LHOKSEUMAWE,BANDA SAKTI,NANGGROE ACEH DARUSSALAM,LHOKSEUMAWE,LSW,BANDA SAKTI,LSW001
ACEH,KOTA LHOKSEUMAWE,BLANG MANGAT,NANGGROE ACEH DARUSSALAM,LHOKSEUMAWE,LSW,BLANG MANGAT,LSW003
ACEH,KOTA LHOKSEUMAWE,MUARA SATU,NANGGROE ACEH DARUSSALAM,LHOKSEUMAWE,LSW,MUARA SATU,LSW004
ACEH,KOTA SABANG,SUKAKARYA,NANGGROE ACEH DARUSSALAM,SABANG,SAB,SUKAKARYA-SAB,SAB003
ACEH,KOTA SABANG,SUKAJAYA,NANGGROE ACEH DARUSSALAM,SABANG,SAB,SUKAJAYA-SAB,SAB002
ACEH,KOTA SUBULUSSALAM,SIMPANG KIRI,NANGGROE ACEH DARUSSALAM,SUBULUSSALAM,SBM,SIMPANG KIRI,SBM004
ACEH,KOTA SUBULUSSALAM,PENANGGALAN,NANGGROE ACEH DARUSSALAM,SUBULUSSALAM,SBM,PENANGGALAN,SBM002
ACEH,KOTA SUBULUSSALAM,RUNDENG,NANGGROE ACEH DARUSSALAM,SUBULUSSALAM,SBM,RUDENG,SBM003
ACEH,KOTA SUBULUSSALAM,SULTAN DAULAT,NANGGROE ACEH DARUSSALAM,SUBULUSSALAM,SBM,SULTAN DAULAT,SBM005
ACEH,KOTA SUBULUSSALAM,LONGKIB,NANGGROE ACEH DARUSSALAM,SUBULUSSALAM,SBM,LONGKIP,SBM001
BALI,KAB. BADUNG,KUTA,BALI,BADUNG,MGW,KUTA,MGW005
BALI,KAB. BADUNG,MENGWI,BALI,BADUNG,MGW,MENGWI,MGW001
BALI,KAB. BADUNG,ABIANSEMAL,BALI,BADUNG,MGW,ABIANSEMAL,MGW002
BALI,KAB. BADUNG,PETANG,BALI,BADUNG,MGW,PETANG,MGW003
BALI,KAB. BADUNG,KUTA SELATAN,BALI,BADUNG,MGW,KUTA SELATAN,MGW006
BALI,KAB. BADUNG,KUTA UTARA,BALI,BADUNG,MGW,KUTA UTARA,MGW004
BALI,KAB. BANGLI,SUSUT,BALI,BANGLI,BNL,SUSUT,BNL003
BALI,KAB. BANGLI,BANGLI,BALI,BANGLI,BNL,BANGLI,BNL001
BALI,KAB. BANGLI,TEMBUKU,BALI,BANGLI,BNL,TEMBUKU,BNL004
BALI,KAB. BANGLI,KINTAMANI,BALI,BANGLI,BNL,KINTAMANI,BNL002
BALI,KAB. BULELENG,GEROKGAK,BALI,BULELENG,SGA,GEROKGAK,SGA005
BALI,KAB. BULELENG,SERIRIT,BALI,BULELENG,SGA,SERIRIT,SGA010
BALI,KAB. BULELENG,BUSUNG BIU,BALI,BULELENG,SGA,BUSUNG BIU,SGA004
BALI,KAB. BULELENG,BANJAR,BALI,BULELENG,SGA,BANJAR-SGA,SGA002
BALI,KAB. BULELENG,SUKASADA,BALI,BULELENG,SGA,SUKASADA,SGA008
BALI,KAB. BULELENG,BULELENG,BALI,BULELENG,SGA,BULELENG,SGA003
BALI,KAB. BULELENG,SAWAN,BALI,BULELENG,SGA,SAWAN,SGA007
BALI,KAB. BULELENG,KUBUTAMBAHAN,BALI,BULELENG,SGA,KUBUTAMBAHAN,SGA006
BALI,KAB. BULELENG,TEJAKULA,BALI,BULELENG,SGA,TEJAKULA,SGA009
BALI,KAB. GIANYAR,SUKAWATI,BALI,GIANYAR,GIA,SUKAWATI,GIA006
BALI,KAB. GIANYAR,BLAHBATUH,BALI,GIANYAR,GIA,BELAH BATUH,GIA001
BALI,KAB. GIANYAR,GIANYAR,BALI,GIANYAR,GIA,GIANYAR,GIA007
BALI,KAB. GIANYAR,TAMPAKSIRING,BALI,GIANYAR,GIA,TAMPAK SIRING,GIA003
BALI,KAB. GIANYAR,UBUD,BALI,GIANYAR,GIA,UBUD,GIA005
BALI,KAB. GIANYAR,TEGALLALANG,BALI,GIANYAR,GIA,TEGALLALANG,GIA004
BALI,KAB. GIANYAR,PAYANGAN,BALI,GIANYAR,GIA,PAYANGAN,GIA002
BALI,KAB. JEMBRANA,NEGARA,BALI,JEMBRANA,NRG,NEGARA,NRG001
BALI,KAB. JEMBRANA,MENDOYO,BALI,JEMBRANA,NRG,MENDOYO,NRG004
BALI,KAB. JEMBRANA,PEKUTATAN,BALI,JEMBRANA,NRG,PEKUTATAN,NRG005
BALI,KAB. JEMBRANA,MELAYA,BALI,JEMBRANA,NRG,MELAYA,NRG002
BALI,KAB. JEMBRANA,JEMBRANA,BALI,JEMBRANA,NRG,JEMBRANA,NRG003
BALI,KAB. KARANGASEM,RENDANG,BALI,KARANG ASEM,APU,RENDANG,APU007
BALI,KAB. KARANGASEM,SIDEMEN,BALI,KARANG ASEM,APU,SIDEMEN,APU009
BALI,KAB. KARANGASEM,MANGGIS,BALI,KARANG ASEM,APU,MANGGIS,APU006
BALI,KAB. KARANGASEM,KARANGASEM,BALI,KARANG ASEM,APU,KARANG ASEM,APU004
BALI,KAB. KARANGASEM,ABANG,BALI,KARANG ASEM,APU,ABANG,APU002
BALI,KAB. KARANGASEM,BEBANDEM,BALI,KARANG ASEM,APU,BEBANDEM,APU003
BALI,KAB. KARANGASEM,SELAT,BALI,KARANG ASEM,APU,SELAT-APU,APU008
BALI,KAB. KARANGASEM,KUBU,BALI,KARANG ASEM,APU,KUBU-APU,APU005
BALI,KAB. KLUNGKUNG,NUSA PENIDA,BALI,KLUNGKUNG,KKL,NUSAPEDINA,KKL004
BALI,KAB. KLUNGKUNG,BANJARANGKAN,BALI,KLUNGKUNG,KKL,BANJARANGKAN,KKL002
BALI,KAB. KLUNGKUNG,KLUNGKUNG,BALI,KLUNGKUNG,KKL,KLUNGKUNG,KKL001
BALI,KAB. KLUNGKUNG,DAWAN,BALI,KLUNGKUNG,KKL,DAWAN,KKL003
BALI,KAB. TABANAN,SELEMADEG,BALI,TABANAN,TNW,SELEMADEG,TNW009
BALI,KAB. TABANAN,SALAMADEG TIMUR,BALI,TABANAN,TNW,SELEMADEG TIMUR,TNW008
BALI,KAB. TABANAN,SALEMADEG BARAT,BALI,TABANAN,TNW,SELEMADEG BARAT,TNW007
BALI,KAB. TABANAN,KERAMBITAN,BALI,TABANAN,TNW,KERAMBITAN,TNW005
BALI,KAB. TABANAN,TABANAN,BALI,TABANAN,TNW,TABANAN,TNW001
BALI,KAB. TABANAN,KEDIRI,BALI,TABANAN,TNW,KEDIRI-TNW,TNW002
BALI,KAB. TABANAN,MARGA,BALI,TABANAN,TNW,MARGA,TNW003
BALI,KAB. TABANAN,PENEBEL,BALI,TABANAN,TNW,PENEBEL,TNW004
BALI,KAB. TABANAN,BATURITI,BALI,TABANAN,TNW,BATURITI,TNW010
BALI,KAB. TABANAN,PUPUAN,BALI,TABANAN,TNW,PUPUAN,TNW006
BALI,KOTA DENPASAR,DENPASAR SELATAN,BALI,DENPASAR,DPS,DENPASAR SELATAN,DPS005
BALI,KOTA DENPASAR,DENPASAR TIMUR,BALI,DENPASAR,DPS,DENPASAR TIMUR,DPS007
BALI,KOTA DENPASAR,DENPASAR BARAT,BALI,DENPASAR,DPS,DENPASAR BARAT,DPS001
BALI,KOTA DENPASAR,DENPASAR UTARA,BALI,DENPASAR,DPS,DENPASAR UTARA,DPS006
BANTEN,KAB. LEBAK,MALINGPING,BANTEN,LEBAK,RKS,MALINGPING,RKS020
BANTEN,KAB. LEBAK,PANGGARANGAN,BANTEN,LEBAK,RKS,PANGGARANGAN,RKS019
BANTEN,KAB. LEBAK,BAYAH,BANTEN,LEBAK,RKS,BAYAH,RKS027
BANTEN,KAB. LEBAK,CIPANAS,BANTEN,LEBAK,RKS,CIPANAS-RKS,RKS011
BANTEN,KAB. LEBAK,MUNCANG,BANTEN,LEBAK,RKS,MUNCANG,RKS007
BANTEN,KAB. LEBAK,LEUWIDAMAR,BANTEN,LEBAK,RKS,LEUWI DAMAR,RKS006
BANTEN,KAB. LEBAK,BOJONGMANIK,BANTEN,LEBAK,RKS,BOJONGMANIK,RKS012
BANTEN,KAB. LEBAK,GUNUNGKENCANA,BANTEN,LEBAK,RKS,GUNUNG KENCANA,RKS021
BANTEN,KAB. LEBAK,BANJARSARI,BANTEN,LEBAK,RKS,BANJARSARI-RKS,RKS026
BANTEN,KAB. LEBAK,CILELES,BANTEN,LEBAK,RKS,CILELES,RKS003
BANTEN,KAB. LEBAK,CIMARGA,BANTEN,LEBAK,RKS,CIMARGA,RKS004
BANTEN,KAB. LEBAK,SAJIRA,BANTEN,LEBAK,RKS,SAJIRA,RKS009
BANTEN,KAB. LEBAK,MAJA,BANTEN,LEBAK,RKS,MAJA-RKS,RKS016
BANTEN,KAB. LEBAK,RANGKASBITUNG,BANTEN,LEBAK,RKS,RANGKAS BITUNG,RKS008
BANTEN,KAB. LEBAK,WARUNGGUNUNG,BANTEN,LEBAK,RKS,WARUNG GUNUNG,RKS010
BANTEN,KAB. LEBAK,CIJAKU,BANTEN,LEBAK,RKS,CIJAKU,RKS025
BANTEN,KAB. LEBAK,CIKULUR,BANTEN,LEBAK,RKS,CIKULUR,RKS002
BANTEN,KAB. LEBAK,CIBADAK,BANTEN,LEBAK,RKS,CIBADAK-RKS,RKS001
BANTEN,KAB. LEBAK,CIBEBER,BANTEN,LEBAK,RKS,CIBEBER-RKS,RKS022
BANTEN,KAB. LEBAK,CILOGRANG,BANTEN,LEBAK,RKS,CILOGRANG,RKS028
BANTEN,KAB. LEBAK,WANASALAM,BANTEN,LEBAK,RKS,WANASALAM,RKS018
BANTEN,KAB. LEBAK,SOBANG,BANTEN,LEBAK,RKS,SOBANG-RKS,RKS017
BANTEN,KAB. LEBAK,CURUG BITUNG,BANTEN,LEBAK,RKS,CURUGBITUNG,RKS014
BANTEN,KAB. LEBAK,KALANGANYAR,BANTEN,LEBAK,RKS,KALANG ANYAR,RKS005
BANTEN,KAB. LEBAK,LEBAKGEDONG,BANTEN,LEBAK,RKS,LEBAK GEDONG,RKS015
BANTEN,KAB. LEBAK,CIHARA,BANTEN,LEBAK,RKS,CIHARA,RKS024
BANTEN,KAB. LEBAK,CIRINTEN,BANTEN,LEBAK,RKS,CIRINTEN,RKS013
BANTEN,KAB. LEBAK,CIGEMLONG,BANTEN,LEBAK,RKS,CIGEMBLONG,RKS023
BANTEN,KAB. PANDEGLANG,SUMUR,BANTEN,PANDEGLANG,PGL,SUMUR,PGL035
BANTEN,KAB. PANDEGLANG,CIMANGGU,BANTEN,PANDEGLANG,PGL,CIMANGGU-PGL,PGL031
BANTEN,KAB. PANDEGLANG,CIBALIUNG,BANTEN,PANDEGLANG,PGL,CIBALIUNG,PGL032
BANTEN,KAB. PANDEGLANG,CIKEUSIK,BANTEN,PANDEGLANG,PGL,CIKEUSIK,PGL030
BANTEN,KAB. PANDEGLANG,CIGEULIS,BANTEN,PANDEGLANG,PGL,CIGEULIS,PGL034
BANTEN,KAB. PANDEGLANG,PANIMBANG,BANTEN,PANDEGLANG,PGL,PANIMBANG,PGL026
BANTEN,KAB. PANDEGLANG,ANGSANA,BANTEN,PANDEGLANG,PGL,ANGSANA-PGL,PGL025
BANTEN,KAB. PANDEGLANG,MUNJUL,BANTEN,PANDEGLANG,PGL,MUNJUL,PGL028
BANTEN,KAB. PANDEGLANG,PAGELARAN,BANTEN,PANDEGLANG,PGL,PAGELARAN-PGL,PGL022
BANTEN,KAB. PANDEGLANG,BOJONG,BANTEN,PANDEGLANG,PGL,BOJONG-PGL,PGL014
BANTEN,KAB. PANDEGLANG,PICUNG,BANTEN,PANDEGLANG,PGL,PICUNG,PGL017
BANTEN,KAB. PANDEGLANG,LABUAN,BANTEN,PANDEGLANG,PGL,LABUAN-PGL,PGL024
BANTEN,KAB. PANDEGLANG,MENES,BANTEN,PANDEGLANG,PGL,MENES,PGL021
BANTEN,KAB. PANDEGLANG,SAKETI,BANTEN,PANDEGLANG,PGL,SAKETI,PGL013
BANTEN,KAB. PANDEGLANG,CIPEUCANG,BANTEN,PANDEGLANG,PGL,CIPEUCANG,PGL008
BANTEN,KAB. PANDEGLANG,JIPUT,BANTEN,PANDEGLANG,PGL,JIPUT,PGL004
BANTEN,KAB. PANDEGLANG,MANDALAWANGI,BANTEN,PANDEGLANG,PGL,MANDALA WANGI,PGL010
BANTEN,KAB. PANDEGLANG,CIMANUK,BANTEN,PANDEGLANG,PGL,CIMANUK,PGL003
BANTEN,KAB. PANDEGLANG,KADUHEJO,BANTEN,PANDEGLANG,PGL,KADU HEJO,PGL005
BANTEN,KAB. PANDEGLANG,BANJAR,BANTEN,PANDEGLANG,PGL,BANJAR-PGL,PGL001
BANTEN,KAB. PANDEGLANG,PANDEGLANG,BANTEN,PANDEGLANG,PGL,PANDEGLANG,PGL011
BANTEN,KAB. PANDEGLANG,CADASARI,BANTEN,PANDEGLANG,PGL,CADASARI,PGL002
BANTEN,KAB. PANDEGLANG,CISATA,BANTEN,PANDEGLANG,PGL,CISATA,PGL023
BANTEN,KAB. PANDEGLANG,PATIA,BANTEN,PANDEGLANG,PGL,PATIA,PGL016
BANTEN,KAB. PANDEGLANG,KARANG TANJUNG,BANTEN,PANDEGLANG,PGL,KARANG TANJUNG,PGL006
BANTEN,KAB. PANDEGLANG,CIKEDAL,BANTEN,PANDEGLANG,PGL,CIKEDAL,PGL019
BANTEN,KAB. PANDEGLANG,CIBITUNG,BANTEN,PANDEGLANG,PGL,CIBITUNG-PGL,PGL033
BANTEN,KAB. PANDEGLANG,CARITA,BANTEN,PANDEGLANG,PGL,CARITA,PGL018
BANTEN,KAB. PANDEGLANG,SUKARESMI,BANTEN,PANDEGLANG,PGL,SUKARESMI-PGL,PGL029
BANTEN,KAB. PANDEGLANG,MEKARJAYA,BANTEN,PANDEGLANG,PGL,MEKARJAYA,PGL015
BANTEN,KAB. PANDEGLANG,SINDANGRESMI,BANTEN,PANDEGLANG,PGL,SINDANG RESMI,PGL020
BANTEN,KAB. PANDEGLANG,PULOSARI,BANTEN,PANDEGLANG,PGL,PULOSARI-PGL,PGL012
BANTEN,KAB. PANDEGLANG,KORONCONG,BANTEN,PANDEGLANG,PGL,KORONCONG,PGL007
BANTEN,KAB. PANDEGLANG,MAJASARI,BANTEN,PANDEGLANG,PGL,MAJASARI,PGL009
BANTEN,KAB. PANDEGLANG,SOBANG,BANTEN,PANDEGLANG,PGL,SOBANG-PGL,PGL027
BANTEN,KAB. SERANG,KRAMATWATU,BANTEN,KAB.SERANG,SNG,KRAMATWATU,SNG028
BANTEN,KAB. SERANG,WARINGINKURUNG,BANTEN,KAB.SERANG,SNG,WARINGIN KURUNG,SNG027
BANTEN,KAB. SERANG,BOJONEGARA,BANTEN,KAB.SERANG,SNG,BOJONEGARA,SNG026
BANTEN,KAB. SERANG,PULO AMPEL,BANTEN,KAB.SERANG,SNG,PULO AMPEL,SNG013
